Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:01:45.766,68,0.0,0.0,0.0,0.0,0.0,0.05515235289931297,0.2138270139694214,0.0,0.0,0.0,0.0,0.0,0.05535052716732025,0.2138563096523285,0.04542596676316368,0.00017316175217274576,0.05046391635058258,0.2210904359817505,0.0013312512310221791,0.15502260625362396,0.004020946566015482,0.0006566953379660845,0.0010199061362072825,0.13794155418872833,0.1386919766664505,0.024076072608045784,0.024345947743896392,0.02701945361384651,0.026446634903550148,0.08241047116609451,0.08952777533245865,0.0003790785267483443,0.004473509732633829,0.0,0.010702980524869862,0.00655672000721097,0.0077012754045426846,0.49920750257067503,0.5073594808288178,0.12811602874167632,0.1390416219722354,0.16930343210697174,0.16931968927383423,0.029622831996543243,0.03754243085308183,0.037488681139303835,0.00033034433727152646,0.043670061975717545,0.05676044151186943,0.040874648839235306,0.06291572749614716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0300111770629883,0.7241849899291992,1.2390313148498535,0.5965540409088135,8.613330841064453,2.385389804840088,9.416421890258789
00:00:01:46.783,68,0.0,0.0,0.0,0.0,0.0,0.05427011847496033,0.20533886551856995,0.0,0.0,0.0,0.0,0.0,0.05446865037083626,0.20537029206752777,0.04850439860366593,0.00015438187983818352,0.0520500496229982,0.22583679854869843,0.0010367785580456257,0.14824090898036957,0.0015351223992183805,0.0006578575121238828,0.0010115279583260417,0.14749398827552795,0.1478874534368515,0.024244944300994102,0.024601716045686534,0.02942533948441601,0.028874516487121582,0.08235135747752571,0.08947119861750717,0.00029680688749067485,0.00471385195851326,0.0,0.008743307146483918,0.006184555124491453,0.007305506616830826,0.5172016024481867,0.524920660251546,0.13067355530902344,0.14167491497882934,0.17592400312423706,0.1759510040283203,0.02975571749812076,0.038007318785248524,0.03795293016089277,0.0002910142648033798,0.044535961002111435,0.057542022317647934,0.04168093577027321,0.0637369379401207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0681445598602295,0.7706322073936462,1.2360283136367798,0.5995831489562988,8.591262817382812,2.373410701751709,9.394203186035156
00:00:01:48.800,68,0.0,0.0,0.0,0.0,0.0,0.05377558618783951,0.19549737870693207,0.0,0.0,0.0,0.0,0.0,0.05397280305624008,0.19553416967391968,0.05030560515179573,0.00014750758418813348,0.05319898653201561,0.22270943224430084,0.0008725023362785578,0.14154599606990814,0.0006155696464702487,0.0006992581766098738,0.0009496979182586074,0.157292440533638,0.15754434466362,0.024449233145722272,0.02480387696535971,0.03186139273347489,0.03139864280819893,0.08335469666534423,0.08999194206316895,0.00022225826978683472,0.004792788531631231,0.0,0.007475304601768656,0.005936555098742247,0.007077506743371487,0.5274867833046094,0.5349790096490576,0.13314301597369246,0.1443211585003842,0.17969508469104767,0.17973634600639343,0.02990140254748887,0.0381699271111723,0.03811899278261333,0.00025874911807477474,0.04485176503658295,0.05757749080657959,0.043060388416051865,0.06558756530284882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0725297927856445,0.7890337109565735,1.2211309671401978,0.6117687225341797,8.731721878051758,2.4376111030578613,9.198403358459473
00:00:01:48.816,68,0.0,0.0,0.0,0.0,0.0,0.05366737022995949,0.18721893429756165,0.0,0.0,0.0,0.0,0.0,0.053867846727371216,0.18723182380199432,0.050986500625701064,0.00012249324936419725,0.05428853334456543,0.21660225093364716,0.0006884707254357636,0.13676905632019043,0.0003804741136264056,0.0006603017682209611,0.0009716649074107409,0.16541042923927307,0.1653081774711609,0.024404983257023408,0.024863202210827176,0.03354055046237755,0.033192843198776245,0.08380008564065147,0.09055444372747018,0.0001699538843240589,0.005104030482470989,0.0,0.006094499990173559,0.005746513605117798,0.006855797953903675,0.533108174766062,0.5402980446603228,0.13332574215762819,0.14456131759516846,0.18354912102222443,0.1836237907409668,0.0303086567183065,0.03794462025904859,0.03790377126222792,0.0002498525136616081,0.04545792564749718,0.058127231895923615,0.044199228286743164,0.06696845591068268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1087493896484375,0.7807897329330444,1.2068177461624146,0.6202933192253113,8.978500366210938,2.4650719165802,8.906322479248047
00:00:01:49.833,68,0.0,0.0,0.0,0.0,0.0,0.05418380722403526,0.1797747015953064,0.0,0.0,0.0,0.0,0.0,0.054386310279369354,0.179810032248497,0.05130686931565018,0.0001266330073121935,0.055119787123506625,0.2021583765745163,0.0005288862739689648,0.12880085408687592,0.00035185451270081103,0.0006743759149685502,0.0009519114391878247,0.17404861748218536,0.17360946536064148,0.024303083532269388,0.02475378737228879,0.035615635561366425,0.03537904471158981,0.0863869138140342,0.0928408027092511,0.00013837810547556728,0.005094573367387056,0.0,0.005786467731857948,0.00567580945789814,0.006822681520134211,0.5222110510049506,0.5299468696100287,0.1340807601935234,0.14535406975856324,0.1853981763124466,0.18544906377792358,0.030416538061638784,0.038317448532935325,0.03827857781458263,0.00024474188103340566,0.045907583087682724,0.05854040011763573,0.046232499182224274,0.0694500282406807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108657121658325,0.7883424758911133,1.2003517150878906,0.6425012350082397,9.269100189208984,2.534022808074951,8.511516571044922
00:00:01:50.849,68,0.0,0.0,0.0,0.0,0.0,0.055228091776371,0.17306724190711975,0.0,0.0,0.0,0.0,0.0,0.05542249232530594,0.17309075593948364,0.049830254188763884,0.00010983489482896402,0.05464959289611587,0.18104442954063416,0.0004191129992250353,0.12352897971868515,0.00026027721469290555,0.0007660004775971174,0.0009172058198601007,0.1796785593032837,0.17888770997524261,0.024124098023042165,0.024577146069539188,0.03596734581703552,0.03590149059891701,0.0863892242147899,0.09272693540755753,0.0001357390865450725,0.005192911252379417,0.0,0.005744059563953276,0.005787708330899477,0.006858035922050476,0.5036951124963812,0.5109724342939722,0.13111723663730254,0.14230145961992402,0.18883389234542847,0.18890029191970825,0.0316941494361796,0.040760487815468385,0.04072925544678888,0.00026201154105365276,0.04609774425625801,0.05841119587421417,0.04730069264769554,0.07008422911167145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1030120849609375,0.7347683906555176,1.196118712425232,0.6708306670188904,9.748677253723145,2.6245310306549072,8.007301330566406
00:00:01:52.866,68,0.0,0.0,0.0,0.0,0.0,0.0554722435772419,0.16606396436691284,0.0,0.0,0.0,0.0,0.0,0.055641788989305496,0.16607826948165894,0.047327705076604235,0.00014868569269310683,0.05513857975039177,0.15351004898548126,0.0004112717870157212,0.1136065423488617,0.00023465286358259618,0.0007516175392083824,0.0009406993049196899,0.18405792117118835,0.1828712821006775,0.02385736173095758,0.024374046818286567,0.036342762724826505,0.03641267865896225,0.08700919377183464,0.09327431175476639,0.00010026119707617909,0.004827822092920542,0.0,0.006665023034028283,0.0059367213398218155,0.007048469968140125,0.4703939437502417,0.4783413648663977,0.12869592161766755,0.13941574839168275,0.1913069188594818,0.19136539101600647,0.031417561723004875,0.0412358504430576,0.04120058233730358,0.00023571745259687304,0.046252910047769547,0.05843623727560043,0.0498097762465477,0.07282471656799316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0566415786743164,0.8453838229179382,1.2237496376037598,0.7028905749320984,10.158294677734375,2.7076711654663086,7.366738319396973
00:00:01:52.883,68,0.0,0.0,0.0,0.0,0.0,0.05582942068576813,0.16018785536289215,0.0,0.0,0.0,0.0,0.0,0.0559663325548172,0.16016025841236115,0.04410900733813248,0.00012510520173236728,0.054217564275298,0.12515874207019806,0.0004358085570856929,0.10456465929746628,0.0002590685326140374,0.0008736857562325895,0.000893599702976644,0.18669769167900085,0.18505412340164185,0.023764777152196617,0.024270595234840573,0.03546651537377388,0.035579193383455276,0.0840928547312487,0.09006896318463561,9.319627861259505e-05,0.004492693580687046,5.2270312153268605e-05,0.008070282697772551,0.006124923005700111,0.007158646360039711,0.4329228520539679,0.44051940438199644,0.12300595494459335,0.13296767025019837,0.19515839219093323,0.1952434480190277,0.0321013276522775,0.04188894136010059,0.04186435952743822,0.00021721169468946755,0.04667280986905098,0.05799487978219986,0.052265118807554245,0.0744098350405693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9738761186599731,0.7763504981994629,1.2566606998443604,0.73502516746521,10.55192756652832,2.868091583251953,6.843396186828613
00:00:01:53.899,68,0.0,0.0,0.0,0.0,0.0,0.05533367022871971,0.15362520515918732,0.0,0.0,0.0,0.0,0.0,0.05544549971818924,0.15359848737716675,0.03983169045622223,9.517365833744407e-05,0.0532029196433461,0.09896580874919891,0.00044232956133782864,0.09271485358476639,0.0002509136975277215,0.001106191542930901,0.0007633851491846144,0.18898002803325653,0.18501970171928406,0.023862035131758177,0.024228632694218568,0.03434076801452728,0.03439641371369362,0.08162558376727722,0.08784823197914986,0.0001421557681169361,0.004115356132388115,0.0002704327635001391,0.009760052703761768,0.006097961217164993,0.007129107601940632,0.39067022800424134,0.3976666569460321,0.11613130565675858,0.12474920005283965,0.19924743473529816,0.19930779933929443,0.03232604032078994,0.04119374196208073,0.041191512158966506,0.00021999955060891807,0.046880025416612625,0.05745874345302582,0.05483998358249664,0.07640533149242401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8829689025878906,0.7601083517074585,1.3142802715301514,0.6925445795059204,10.646142959594727,3.0627474784851074,6.605718612670898
00:00:01:55.916,68,0.0,0.0,0.0,0.0,0.0,0.0552755631506443,0.14814439415931702,0.0,0.0,0.0,0.0,0.0,0.05535118654370308,0.14806266129016876,0.03621977104852837,0.00010215763177257031,0.05052317830857117,0.0763874351978302,0.00050273013766855,0.07951634377241135,0.0003224066167604178,0.0011715128784999251,0.0006510692765004933,0.1879219114780426,0.1829482913017273,0.023737015638532907,0.024086956971827337,0.03238208395036926,0.03233519569039345,0.07834554762233628,0.08427705097441796,0.00022910787083674222,0.003730873577296734,0.0007034082664176822,0.011276592055398521,0.006320979446172714,0.007247747387737036,0.3393843412114661,0.34554237129868776,0.10542844982169572,0.11268940124566056,0.20126992464065552,0.20137175917625427,0.03185890978061111,0.039894098254546984,0.03989326765116558,0.00018817359523382038,0.04779135808348656,0.05786159634590149,0.057923100888729095,0.07761722803115845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8598538637161255,0.8181942701339722,1.3692981004714966,0.7525050640106201,10.298606872558594,3.2493948936462402,6.570634365081787
00:00:01:56.933,68,0.0,0.0,0.0,0.0,0.0,0.05458781123161316,0.14455485343933105,0.0,0.0,0.0,0.0,0.0,0.05464506521821022,0.14444029331207275,0.032492508385310516,0.00010485570965101942,0.04816648139749374,0.05746060237288475,0.0005869493470527232,0.06680841743946075,0.00028852318064309657,0.0015896734548732638,0.0004756531852763146,0.18494072556495667,0.178389772772789,0.02366848962001868,0.02382249559477658,0.03110271565134121,0.031152332201600075,0.07505365533159386,0.08097905514218537,0.00026528388843871653,0.003448990173637867,0.0015900525031611323,0.012557271995673504,0.006259099114686251,0.007154667750000954,0.29077650605467925,0.29576637748290285,0.09232710153327164,0.0985136911669719,0.1998670995235443,0.19997841119766235,0.03350652266243634,0.04083260022324511,0.040851847713429784,0.00027604924980551004,0.04759841039776802,0.0571383461356163,0.05731942132115364,0.07611456513404846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7427189350128174,0.7298598289489746,1.4856277704238892,0.7091202735900879,10.14946174621582,3.460620880126953,6.619361877441406
00:00:01:56.950,68,0.0,0.0,0.0,0.0,0.0,0.054703183472156525,0.1431444138288498,0.0,0.0,0.0,0.0,0.0,0.05474916473031044,0.14298148453235626,0.029451178210116273,9.980795584851876e-05,0.04491702242017197,0.04428933188319206,0.0006505684577859938,0.05755726993083954,0.0003119903558399528,0.001646071788854897,0.0003690284793265164,0.1802510768175125,0.1720070242881775,0.023589327832697234,0.023632305543944007,0.029113607106975824,0.0291493721306324,0.07114713411919488,0.0774725451916301,0.00043896902934648097,0.0033751490991562605,0.004300814121961594,0.013672034253181916,0.0066011701710522175,0.007427132222801447,0.2495717048904761,0.2537164181242081,0.0804855555389502,0.08479163345062866,0.19682899117469788,0.1969744712114334,0.033585856794535435,0.0416139975797233,0.041645740777586836,0.0003177527105435729,0.04745645448565483,0.05656549334526062,0.055925555527210236,0.07262498885393143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7260017395019531,0.7104830741882324,1.6232273578643799,0.6820631623268127,9.282539367675781,3.6291327476501465,7.214827060699463
00:00:01:57.966,68,0.0,0.0,0.0,0.0,0.0,0.05402335152029991,0.14013665914535522,0.0,0.0,0.0,0.0,0.0,0.05406166985630989,0.13998943567276,0.027025392637466887,0.00012142155173933133,0.04218555467894379,0.034867171198129654,0.0008252242696471512,0.04869748651981354,0.000262438174104318,0.001548168482258916,0.00029695965349674225,0.17203758656978607,0.16403961181640625,0.02359085152861172,0.023634213526936277,0.0271201076329879,0.02715398743748665,0.0691245548254644,0.07621248889933495,0.0005817902274429798,0.0031110262498259544,0.007312881760299206,0.01487951692120615,0.006878936663269997,0.007627865765243769,0.2112387717102417,0.2151797592959906,0.06880563867767785,0.07209190499390312,0.18810729682445526,0.18817490339279175,0.03548080437575177,0.04520757779038344,0.045239391707861155,0.0003442986635491252,0.04718732833862305,0.056033674627542496,0.053220584988594055,0.06789116561412811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999528408050537,0.741567075252533,1.7397931814193726,0.6483968496322632,8.705465316772461,3.817511558532715,7.59049129486084
00:00:01:59.983,68,0.0,0.0,0.0,0.0,0.0,0.053034257143735886,0.1377057433128357,0.0,0.0,0.0,0.0,0.0,0.05308358371257782,0.1376013159751892,0.024573334141324198,0.00013839970051776618,0.03893950280707855,0.02832598239183426,0.0012422052677720785,0.0385405570268631,0.00030513564706780016,0.0013635668437927961,0.00030291546136140823,0.16421101987361908,0.15699633955955505,0.02364360742726407,0.023682215674639535,0.02543423587403576,0.025570012629032135,0.06659188120978775,0.0738319970500727,0.0008970475173555315,0.0029077220242470503,0.010866187512874603,0.015604499322855033,0.007183983456343412,0.00787976011633873,0.1787909731207756,0.18294745985405425,0.0581380508522744,0.06065247727205833,0.17834752798080444,0.17838521301746368,0.03753129338143457,0.049036901083935124,0.049071163891496225,0.0004182003904134035,0.04594038426876068,0.055110346525907516,0.04985008388757706,0.0631684958934784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678403377532959,0.7569101452827454,1.8822237253189087,0.6429024934768677,8.09145450592041,3.9781219959259033,7.880058288574219
00:00:02:00.000,68,0.0,0.0,0.0,0.0,0.0,0.05162554234266281,0.1330697238445282,0.0,0.0,0.0,0.0,0.0,0.0516878217458725,0.13298335671424866,0.022693181010376245,0.00014224792539607733,0.035786559021810646,0.023271018639206886,0.001960272900760174,0.02654160000383854,0.00045218970626592636,0.0012501865858212113,0.0003185129025951028,0.15730367600917816,0.1506534218788147,0.023616628424061214,0.02361422428862373,0.02394731525289562,0.024201640859246254,0.06292098913245865,0.07077250107676322,0.0021026073954999447,0.002764032455161214,0.013770575635135174,0.015876213617339,0.007271104492247105,0.00794856809079647,0.14778733702405686,0.15219419451170335,0.046994125874660495,0.0493222378356295,0.16829286515712738,0.16836786270141602,0.038888212287835316,0.0528206281383355,0.05286077854027954,0.0005088520119898021,0.044480446726083755,0.053857650607824326,0.04569241404533386,0.05823196843266487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6152774095535278,0.7341846227645874,2.0630855560302734,0.6111369132995605,7.9249444007873535,4.220623970031738,7.7359209060668945
00:00:02:00.016,68,0.0,0.0,0.0,0.0,0.0,0.050021812319755554,0.1280864179134369,0.0,0.0,0.0,0.0,0.0,0.05010160431265831,0.12800487875938416,0.021291149797490846,0.00018547895888332278,0.032513278685363696,0.019414562731981277,0.0038437596522271633,0.01526894886046648,0.0006466564373113215,0.0014600290451198816,0.0003053440013900399,0.15164153277873993,0.1449725329875946,0.02364824864277504,0.023562594467205135,0.02301750445521229,0.02332269959151745,0.05876324061988087,0.06673022884415261,0.004447387531399727,0.0028627326246351004,0.01782502606511116,0.01635454742258955,0.007406282238662243,0.008017520420253277,0.12391412852657227,0.1281387582697322,0.03768516298047207,0.03990684824426964,0.15882891416549683,0.1589535027742386,0.04101296828966097,0.05756928364068425,0.05760782213625107,0.0006335804355330765,0.04306134209036827,0.052559565752744675,0.041260976344347,0.052891477942466736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5879864692687988,0.8022437691688538,2.141152858734131,0.6039124131202698,7.675887107849121,4.4981231689453125,7.5541672706604
00:00:02:01.033,68,0.0,0.0,0.0,0.0,0.0,0.04905640706419945,0.12185736000537872,0.0,0.0,0.0,0.0,0.0,0.04914788901805878,0.1218087375164032,0.01997576881008793,0.0001809709647204727,0.029767632104408685,0.01747271791100502,0.0068960366770625114,0.006220634561032057,0.0010784165933728218,0.0015196155291050673,0.0004125240375287831,0.1460457295179367,0.14027459919452667,0.02360336368997447,0.023542039356174257,0.022272530474199942,0.022561753168702126,0.05481799062354565,0.06266799007908513,0.00806658249348402,0.0035682045854628086,0.02125091478228569,0.015870904568930512,0.007683023810386658,0.00828317366540432,0.10626235830773095,0.11042353510234681,0.030751838132346686,0.03266116603105476,0.14889031648635864,0.14898347854614258,0.04306657577038449,0.061243169011083835,0.061288318048739014,0.0007713552331551909,0.04185067117214203,0.05181225761771202,0.036757875233888626,0.0473618283867836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4883952140808105,0.6341518759727478,2.1351773738861084,0.6014480590820312,7.933393478393555,4.717375755310059,7.302317142486572
00:00:02:02.049,68,0.0,0.0,0.0,0.0,0.0,0.048054300248622894,0.11388036608695984,0.0,0.0,0.0,0.0,0.0,0.04816829040646553,0.11382340639829636,0.018879768478597337,0.00019892901764251292,0.02681514395796593,0.014498185366392136,0.00814270693808794,0.0017687709769234061,0.0017883229302242398,0.0015275317709892988,0.0003447679046075791,0.14166030287742615,0.13552013039588928,0.02353884012767664,0.023417765397220236,0.021886674772598,0.02241085097193718,0.05132002792178493,0.05913952406131969,0.012742315419018269,0.003955984953790903,0.024502120912075043,0.01580286827262518,0.008264414966106415,0.008834945037961006,0.09220033287900878,0.09633596394100083,0.0240214114709313,0.026013025055763646,0.13730600476264954,0.13745293021202087,0.04431642253669003,0.0635554745711647,0.06359898710437924,0.0010051350109279156,0.040686823427677155,0.05062658339738846,0.03264324739575386,0.04175044223666191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4196479320526123,0.6393172740936279,2.1779041290283203,0.6011518239974976,8.227022171020508,4.6604509353637695,7.136960983276367
00:00:02:03.066,68,0.0,0.0,0.0,0.0,0.0,0.0473528653383255,0.10331498831510544,0.0,0.0,0.0,0.0,0.0,0.04747295007109642,0.10325899720191956,0.01868828292100342,0.0001889894192572683,0.02466329332296608,0.012666722759604454,0.010011553764343262,0.0006586146191693842,0.0035148763563483953,0.001694507896900177,0.0003519851015880704,0.1387956738471985,0.13210806250572205,0.02320019137653985,0.023197126494658882,0.021559025430971147,0.02213493175804615,0.04878558215827759,0.0562979854920649,0.018018482252955437,0.004881290718913078,0.028063442558050156,0.01587059215038904,0.009034310467541218,0.009593447670340538,0.0843077130687397,0.08814594001770981,0.020317929240382157,0.02233566979211338,0.12452661246061325,0.12471754848957062,0.045568836855039485,0.06485395802707039,0.06491483634030262,0.0013476478634402156,0.040140386670827866,0.04979323968291283,0.028233857825398445,0.03636826202273369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3686714172363281,0.5710662603378296,2.1796553134918213,0.5962756872177124,8.456598281860352,5.043351173400879,6.6544508934021
00:00:02:05.083,68,0.0,0.0,0.0,0.0,0.0,0.04696523770689964,0.09463483840227127,0.0,0.0,0.0,0.0,0.0,0.04708317667245865,0.09460809081792831,0.018003887680510255,0.00022257630189415067,0.023508651151400717,0.012152725830674171,0.012119775637984276,0.0003335365909151733,0.004500644747167826,0.0018341541290283203,0.00038783714990131557,0.13657574355602264,0.12930384278297424,0.0229765897068554,0.02297493962954149,0.02125009700963291,0.021882498636841774,0.046633924545569,0.05386119257924385,0.022134527564048767,0.006005703005939722,0.031098587438464165,0.01643241123951748,0.00948239304125309,0.01002069003880024,0.0795643836559671,0.08307777234395192,0.018882770720330573,0.020695442960559723,0.11274125427007675,0.11288706958293915,0.04778457135765335,0.06691216526377655,0.06697581333086511,0.0018033352680504322,0.039418481290340424,0.04899746924638748,0.02516787499189377,0.03283160552382469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411683201789856,0.6248300075531006,2.281805992126465,0.5940231680870056,8.238815307617188,5.153195381164551,6.541323661804199
00:00:02:06.100,68,0.0,0.0,0.0,0.0,0.0,0.04686734825372696,0.08981534838676453,0.0,0.0,0.0,0.0,0.0,0.04702179878950119,0.08981680124998093,0.01744668632121994,0.00024962471798062325,0.022230104892117214,0.011658091098070145,0.012655172497034073,0.000261288252659142,0.006220572628080845,0.001864821300841868,0.0003174446173943579,0.13541769981384277,0.12813924252986908,0.022685662593729276,0.022701388061909997,0.020887081151013336,0.021513717249035835,0.04452285133913968,0.05179928171647759,0.023951567709445953,0.006562705617398024,0.033183928579092026,0.016554358524334258,0.010094234719872475,0.010564093478024006,0.07583364400110916,0.07946719863636051,0.01725656117816554,0.01887956213988757,0.10493148118257523,0.10506991297006607,0.04912657180023289,0.06781685280902855,0.06787760481149102,0.0023140611592680216,0.038560520857572556,0.04798995330929756,0.02311718463897705,0.02943878248333931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4159926176071167,0.6459658145904541,2.2942025661468506,0.6050828099250793,8.206804275512695,5.296821594238281,6.393267631530762
00:00:02:07.116,68,0.0,0.0,0.0,0.0,0.0,0.04660962149500847,0.08954957872629166,0.0,0.0,0.0,0.0,0.0,0.046753235161304474,0.08952639251947403,0.01718206800121788,0.00026077235816046596,0.02165246418130619,0.010982174426317215,0.012206435203552246,0.00018817260570358485,0.007669168058782816,0.0018644911469891667,0.0003621591895353049,0.13479411602020264,0.12723593413829803,0.022429293069720916,0.022526516263560475,0.020544696478739587,0.02127416618168354,0.04204290192641828,0.04952037930757233,0.025266194716095924,0.006739829666912556,0.03489035367965698,0.01694385614706375,0.01076397392898798,0.011213106103241444,0.07374905498942093,0.07775460032404008,0.015768529669357018,0.01766136763761348,0.10005156695842743,0.1002035140991211,0.04986488185646999,0.06830059213366509,0.06836258470063875,0.0031502186320722103,0.03749283775687218,0.04687998443841934,0.02035527676343918,0.027059054002165794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007115364074707,0.6122658252716064,2.341249942779541,0.6005844473838806,8.256614685058594,5.286721706390381,6.356844425201416
00:00:02:07.133,68,0.0,0.0,0.0,0.0,0.0,0.045569080859422684,0.0888608992099762,0.0,0.0,0.0,0.0,0.0,0.045717593282461166,0.0888487696647644,0.01657458300395584,0.00029121123952791095,0.021061819599022046,0.010297967121005058,0.011847097426652908,0.00010623630078043789,0.007894076406955719,0.0020460872910916805,0.00040734559297561646,0.13468624651432037,0.1270671933889389,0.022375575618242976,0.02247946853450812,0.020054574002087707,0.020818285644054413,0.03956271784375161,0.0469387959374223,0.026254188269376755,0.007030006498098373,0.03581904619932175,0.017169145374460907,0.010947729460895061,0.011366147547960281,0.07184930369022026,0.07602387515633774,0.015333708720598294,0.01720408997883905,0.0976584181189537,0.0978163555264473,0.04929798654036846,0.0676117830014135,0.06767984557105797,0.003657600609585643,0.03636946529150009,0.04555480554699898,0.018451228737831116,0.025107286870479584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425329327583313,0.6335297226905823,2.371804714202881,0.5991775989532471,8.178394317626953,5.153049945831299,6.5168328285217285
00:00:02:08.149,68,0.0,0.0,0.0,0.0,0.0,0.045072417706251144,0.08401922136545181,0.0,0.0,0.0,0.0,0.0,0.04523169621825218,0.08403440564870834,0.016048530502961254,0.0003152549616061151,0.02078343652112154,0.009779132902622223,0.011210446245968342,4.52166423201561e-05,0.008343497291207314,0.0020685449708253145,0.0004989251610822976,0.1344470977783203,0.12670549750328064,0.022032835224899655,0.022338954702385908,0.01964803414191139,0.020391982048749924,0.03700981680728892,0.044656627591498646,0.02698211930692196,0.00721226679161191,0.0360107384622097,0.017186554959813766,0.011599532328546047,0.011985273100435734,0.07084572721053356,0.07497675456563999,0.015627579587840564,0.017398029775563068,0.09682521224021912,0.09697143733501434,0.04763901274242039,0.06489524619098885,0.06496863367943848,0.004845352843403816,0.03563589230179787,0.04454099014401436,0.017043737694621086,0.023996533825993538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429975152015686,0.6309643387794495,2.3602347373962402,0.6059063673019409,8.177994728088379,5.085956573486328,6.625463008880615
00:00:02:09.166,68,0.0,0.0,0.0,0.0,0.0,0.04439776390790939,0.0810626894235611,0.0,0.0,0.0,0.0,0.0,0.04455367103219032,0.08107271045446396,0.015735346854132463,0.00032694562105461955,0.020331010439541265,0.009851827286183834,0.01110761146992445,2.801355003612116e-05,0.008192026056349277,0.0019174388144165277,0.00047538013313896954,0.1338323950767517,0.12642483413219452,0.02180660401681021,0.022104765106444976,0.019486618787574007,0.02033098228275776,0.03597623930458794,0.04390950019105083,0.026949072256684303,0.0071647618897259235,0.03718511387705803,0.0179125820227198,0.0119918342679739,0.01236958522349596,0.07031798733184243,0.07510628473370584,0.015253270591911564,0.016990887304354357,0.0974547490477562,0.097574383020401,0.04603867717871693,0.06371373270895786,0.06378378943207283,0.005149723496288061,0.034746717661619186,0.04368811100721359,0.01663484424352646,0.023319179192185402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236470460891724,0.5902594327926636,2.3083081245422363,0.6005314588546753,8.380602836608887,4.919031620025635,6.664837837219238
